1134,Research Data Analyst II,        San Antonio ISD,"San Antonio, TX 78210 (Highland Park area)","$57,040 a year",Bachelor’s Degree from an accredited four year college or university with experience in data collection and analysis....
1135,"Sr. Data Scientist, Analytics",        Memorial Sloan Kettering,"New York, NY",,"Using complex real-world structured, text, and image data Memorial Sloan Kettering (MSK) has collected over the past 20+ years, the Research Data Scientist will..."
1136,Research Analyst,        Stony Brook University,"Stony Brook, NY",$12 - $15 an hour,"Research collaboration and preparation of data reports. Collection, input and maintenance of research data, includes obtaining tissue samples from the hospital...."
1143,"Research Scientist, PhD University Grad (Machine Learning)",        Facebook,"Menlo Park, CA",,"As a Software Engineer or Research Scientist at Facebook, you will help build the next generation of machine learning systems behind Facebook's products, create..."
1144,"Data Scientist, Tech Lead - NLP",        Grubhub,"New York, NY",,"Explore diverse data (structured and unstructured) of large volumes to develop models which help drive complex, real time data driven products with real world..."
1145,"Consulting Manager, Data Science | 40517181",    Lenati,"Seattle, WA 98119 (Queen Anne area)",,A seasoned data scientist – at least 5 years of experience doing data science in a corporate environment. Experience leading data scientists – at least two...
1146,Senior Data Scientist - Machine Learning Research,        Netflix,"Los Gatos, CA",,"As a senior data scientist, you will:. Proven track record of leveraging large amounts of data to solve real-world problems...."
1147,Data Scientist - Staff,        Goodyear,"Akron, OH",,Global Data Science team. Data available throughout the company and elsewhere. With big data technologies will be a plus....
1148,Senior Data Scientist,        Honeywell,"Houston, TX",,Honeywell has an immediate opening for a Senior Data Scientist to uncover key insights across a diverse set of use cases with an abundance of data....
1149,Data Engineer,    kWantera,"Pittsburgh, PA 15222 (Strip District area)",,Past experience collaborating with data scientists. Experience developing software to collect data from unstructured sources using ETL data pipelines....
1150,Analyst,"    Metron, Inc.","Reston, VA 20190",,"Our Reston office employs mathematicians, physicists and computer scientists. The successful candidate will interact with customers, both onsite and offsite,..."
1157,Research Analyst,"        DuCharme, McMillen & Associates, Inc.","Phoenix, AZ 85050 (Desert View area)",,"Prospect data, and produce spreadsheets and reports that convey researched. Researches and gathers data on prospects and current clients, and...."
1158,Quantitative Analyst,    M-CAM International,"Charlottesville, VA","$80,000 - $90,000 a year","As scientists and researchers, our quantitative analysts use advanced data analysis techniques to glean further information from the financial markets...."
1159,Data Scientist (Entry),"        SRC, Inc.","Syracuse, NY 13202 (Southwest area)",,"Experience with data collection, organization and integration. Hands-on, advanced proficiency in handling and analyzing large data sets...."
1160,Connect - Data Analyst,        Ipsos North America,"New York, NY",,"You understand data, and how to interpret it. Your role will not be limited to data management and innovation...."
1161,Sr. Analyst -- Data Scientist,        Ally Financial Inc.,"Charlotte, NC 28217 (Olde Whitehall area)",,Investigate new approaches and uses of available data on Hadoop platform. Ability to analyze and synthesize complex data into clear action-oriented...
1162,Scientist (Data Content/Analytics) [OSDCDL2017B],    OmicSoft/QIAGEN,"Cary, NC",,"Scientist (Data Content/Analytics)*. We are seeking a talented and motivated scientist to join the Scientific Data Curation Team at Omicsoft, a Qiagen Company...."
1163,Machine Learning Engineer - Ads Prediction,    TellApart,"San Francisco, CA 94103 (South Of Market area)",,"Common data structures and algorithms. You’re an relevance engineer, applied data scientist or machine-learning engineer who wants to work on exciting..."
1164,Mid-Level Data Scientist,        Workbridge Associates,"Menlo Park, CA","$200,000 a year",ETL and Data warehousing experience. A leading provider of video advertising technology in the marketing industry is growing out a new platform in their Menlo...
1165,"Senior Associate, Data Scientist",        Capital One,"New York, NY",,"Senior Associate, Data Scientist. Writing software to clean and investigate large, messy data sets of numerical and textual data...."
1172,Scientific Data Curator III,        Vistronix,"Morrisville, NC",,"Understand data requirements and clearly communicate with study scientists, data curation and development teams to facilitate successful data curation...."
1173,Data Scientist,    Conversion Logic,"Los Angeles, CA",,Our Data Science team is seeking a Data Scientist to help them drive R&D in advanced attribution modeling and analytical support to client service and...
1175,"Data Scientist/Analyst, Sr.",    International Software systems,"Maryland City, MD",,"Proficiency at transforming data, data classification and translations, as well as resolving data quality and data cleansing*...."
1176,Data Scientist Intern,        ID Analytics,"San Diego, CA 92128",,"The Data Scientist Intern’s duties will include, but not be limited to:. Experience with large data sets, data mining, natural language processing, deep..."
1177,"Climate, Ocean & Sea-Ice Modeling (COSIM) Scientist (Scientist 2/3)",        Los Alamos National Laboratory,"Los Alamos, NM",,"Scientist 2 ($84,300 - $139,000). Scientist Level 3 ($92,600 - $154,600). In addition to the duties outlined above, the Scientist 3 will be required to:...."
1178,Lead Data Scientist,        Comcast,"Philadelphia, PA 19103 (Belmont area)",,"5+ years working within an enterprise data warehouse environment or Big Data architecture. Lead large scale projects that utilize online & offline data,..."
1180,Principal Research Scientist,        Huawei,"Santa Clara, CA",,We are looking for a few research scientists with strong background in machine learning or information retrieval or data mining or natural language processing...
1181,"DevOps Data Scientist, Senior",        Booz Allen Hamilton,"Alexandria, VA",,"DevOps Data Scientist, Senior. Perform as a data scientist to support the practices of continuous integration and continuous delivery and deployment through the..."
1187,Data Science Machine Learning Expert,        Sealed Air Corporation,"Charlotte, NC 28273 (Olde Whitehall area)",,Data science architecture and role of machine learning. Build machine learning models aimed towards unlocking value from data sources....
1188,Scientist - Operations Research,        United Airlines,"Chicago, IL",,Knowledge of United/Industry data sources. Mentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject...
1189,Statistician,        Precision Castparts Corp.,Nevada,,"Experience with data visualization tools (Tableau preferred). Analyze plant data using data visualization, statistics, and machine learning in order to identify..."
1190,Senior Data Scientist,    AdTheorent,"New York, NY",,Data scientist building predictive models:. We are looking to hire a results-oriented data scientist with experience in data analysis and predictive modeling....
1191,"Instagram - Software Engineer, Machine Learning Menlo Park",        Facebook,"Menlo Park, CA",,"Develop highly scalable classifiers and tools leveraging machine learning, data regression, and rules based models...."
1192,Senior Data Scientist,    LeanTaaS,"Santa Clara, CA",,LeanTaaS is looking for extraordinary data scientists to synthesize and leverage massive data sets to help radically transform data into products.....
1193,Data Engineer,        Academy Sports + Outdoors,"Katy, TX",,"Establish data management and development standards for data warehouse, data integration and Big Data technologies...."
1194,Statistician,        Noblis,"Washington, DC",,"Data analysis skills and techniques. Experience with regression analysis and data analysis. Perform regression analysis, trend analysis, decision analysis, data..."
1196,Research Analyst I,        Vanderbilt University Medical Center,"Nashville, TN 37232",,"Assist with data preparations for study visits and conclusion of data after visits. Assist in investigating, gathering, assessing, and clarifying data;..."
1204,Senior Data Scientist - Traffic Scenarios and Simulation,"    Faraday Future, Inc.","San Jose, CA",,Familiarity with OpenDrive data format and and with HD maps - High-performance GPU programming - Programming experience with OpenGL - Prior work on high...
1206,Sr. Data Scientist,        Raytheon,"Tewksbury, MA 01876",,"Partnering across the enterprise, the incumbent will interpret data, analyze results using statistical techniques, data reporting and visualization toolsets,..."
1207,"CS Data Scientist, Senior",        Booz Allen Hamilton,"Alexandria, VA",,"CS Data Scientist, Senior. Perform as a data scientist with a focus on computer science (CS) to apply knowledge of and expertise in distributed scalable Big..."
1208,"Data Scientist, Population and Survey Sciences",        Facebook,"Menlo Park, CA",,"We’re looking for data scientists to work on our internal survey, user feedback, and sentiment measurement systems that empower our users to have a voice in..."
1209,Scientist - Virologist,        EMD,"Rockville, MD",,Performs analysis and interpretation of data. The Scientist will perform/ oversee a wide variety of safety testing required to manufacture clinical and...
1210,Senior/Principal Data Scientist,        Fitbit,"San Francisco, CA 94105 (Financial District area)",,"You will work with a team of data scientists and analysts to invent compelling data products in the Fitbit ecosystem of wearables, connected devices, and..."
1211,Senior Data Scientist,"        TrueCar, Inc.","Santa Monica, CA",,"The Senior Data Scientist will work in a fast-paced environment, with diverse data sets and technologies to produce production quality, scalable, automated,..."
1218,Statistician,        Rush University Medical Center,"Chicago, IL",,Examine data to track down potential data inconsistencies. Write and run programs in SAS and S-Plus to carry out statistical analyses of biomedical data...
1219,Scientist I,        Commonwealth of Virginia,"Richmond, VA","$40,932 - $52,561 a year",Complex data analysis; Division of Consolidated Laboratory Services ( DCLS ) seeks a qualified candidate to serve as a Scientist in the Molecular Detection and...
1221,Machine Learning/NLP Engineer,    Clover Health,"San Francisco, CA",,"Acquire and bring structure to data so that it can be used in our data systems and data apps. Experience programmatically structuring and cleaning data, and not..."
1223,Data Scientist / Sr. Data Scientist,        Tillster,"Los Angeles, CA",,"Data Scientist / Sr. Data Scientist – Los Angeles. Experience in collecting data from/exposing data to various data sources and services (API, JSON, XML)...."
1224,Research Scientist/ Sr Research Scientist,        Colgate-Palmolive,"Piscataway, NJ 08854",,"Our company invites applications to the Research Scientist / Sr Research Scientist position in Personal Care Product Development located in Piscataway, NJ...."
1226,Machine Learning Engineer,"    Gametime United, Inc.","San Francisco, CA",,"Gametime was named ""the fastest growing ticket company ever"" and connects communities through a frictionless mobile experience putting the best tickets to"
1236,"Research Programmer, Machine Learning",        Carnegie Mellon University,"Pittsburgh, PA",,We seek a Machine Learning Research Programmer to join a major research effort to develop integrated intelligent software assistants operating on mobile
1237,Asst/Assoc In Research- Bioinformatics Data Scientist,        University of South Florida,"Tampa, FL",,9120 / Associate In Research- Bioinformatics Data Scientist. Benchmark new tools for high-dimensional data analysis as well as develop and apply novel analysis...
1238,Modeling Analyst / Data Scientist,    Nomis Solutions,"San Bruno, CA 94066",,"In a quantitative field such as applied mathematics, statistics, economics, operations research, engineering, or management science or a combination of Masters..."
1239,Masters Level Statistician - Biostatistics Center,        Massachusetts General Hospital(MGH),"Boston, MA",,Develop programs to perform data validation and error detection to ensure data integrity. Assist in the review of data collection forms....
1240,Senior Data Scientist – Supply Chain Data Science Team,        Microsoft,"Redmond, WA 98052",,"Identifies data sources, integrates multiple sources or types of data, and applies expertise within a data source in order to develop methods to compensate for..."
1247,Research Scientist,        Nationwide Children's Hospital,"Columbus, OH 43205 (Near East area)",,"25% Recording and analyzing data generated by research study. Records and analyzes data generated by the research study, and helps to plan future research..."
1248,Safety Analytics Data Scientist - ENG0033763,        General Motors,"Warren, MI",,Understand safety data and how to use it appropriately in data analysis. The Safety Analytics Data Scientist is responsible for identifying emerging vehicle...
1250,Sr Data Scientist,    MetLife GTO,"Cary, NC 27513",,Mentors more junior Data Scientists. Data Scientists combine strong technical knowledge with keen business acumen to create analytics solutions with business...
1252,Sr. Research Data Analyst,        Johns Hopkins University,"Baltimore, MD","$49,957 - $68,721 a year","The Senior Research Data Analyst will perform data analysis, management and programming functions for both trials. Perform quality assurance on data...."
1254,Research Analyst,        Greater Sacramento Area Economic Council,"Sacramento, CA",,"Finalists will be asked to complete a short quiz on their data gathering abilities. Are you interested in local economic development, job creation, education..."
1255,Data Engineer,    LiveAction,"Palo Alto, CA",,The Data team at LiveAction is a small team of engineers and data scientists that report directly to the VP of Data. Data Engineer Job Summary....
1256,"Big Data Engineer - Shared Info Support, Sr",        Freddie Mac,"McLean, VA",,Experience working with Data Scientists. The Data Engineer will provide data engineering (ingestion) and data enablement support the provision of analytic ready...
1262,Data Scientist,    CompIQ,"New York, NY",,We're looking for a highly analytical data scientist who's creative and willing to explore just how far data can really take us and set into motion the...
1263,Sr Data Scientist,    RealSelf,"Seattle, WA 98121 (Belltown area)",,"2+ years professional or research experience in data science. Proficient at extracting and transforming data using SQL, Pandas, etc...."
1264,Research Analyst - Fraud,        U.S. Bank,United States,,Results of root cause will be actionable data leading to updated rules and models to prevent the fraud from occurring in the future. Research Analyst - Fraud....
1265,Principal Data Scientist - Adaptive Intelligent Applications,        Oracle,"Redwood Shores, CA",,"Oracle is seeking data scientists. These applications will use data from Oracle’s Data Cloud, social. Use Oracle’s web-scale data...."
1266,Research Analyst,    Piedmont VA Community College,Virginia,,"Data Extraction and Analysis:. Automates processes for routine data requests. Ability to accomplish data exploration, including interviews and surveys, to..."
1268,Learning & Development Measurement & Analytics Data Scientist,        PricewaterhouseCoopers LLC,"Florham Park, NJ 07932",,"Evaluating data quality and designing processes to identify and correct data quality issues; Utilizing and applying data analysis tools (e.g., exploratory, data..."
1269,Research Scientist,        Lockheed Martin,"Fort Worth, TX 76108",,"System integration, physics based modeling, data analysis, Radar Cross Section testing, diagnostics testing, and system optimization with a preference in using..."
1270,Statistical Analyst,        University of California - Irvine,"Irvine, CA","$49,226 - $51,700 a year","Managing, cleaning and analyzing large, administrative data sets; Preparing data and findings for presentations and reports...."
1271,Data Scientist,        Jobspring Partners,"San Jose, CA 95113 (Downtown area)","$160,000 a year",A South Bay based healthcare analytics start up is looking for a Data Scientist to join their growing team. They are working on a custom analytics platform that...
1277,Scientist - Data and Statistics,        United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,"In-depth knowledge of United/Industry data sources. Drives management decisions through descriptive and inquisitive data analytics using tools such as SAS,..."
1281,Research Operations,        Hart,"Thousand Oaks, CA",$30 an hour,"The successful applicant must be able to independently perform data analysis using FlowJo or FCS Express, Graphpad Prism, and Excel and be comfortable with data..."
1282,Scientist - Operations Research,        United Airlines Inc.,"Chicago, IL 60601 (Loop area)",,Knowledge of United/Industry data sources. Mentor individuals for acquiring and/or maintaining the technical skills for which scientist can serve as the subject...
1283,"Sequencing Data Scientist II in Santa Clara, CA",    YesRecruiters.com,"Santa Clara, CA",,"Sequencing Data Scientist II in Santa Clara, CA. As a Data Scientist, you will be performing analysis to drive development of our sequencing technology...."
1285,Sr. Data Scientist,    CrowdStrike,"Los Angeles, CA",,Comfortable to work on very large data sets of sparse high dimensional data; Work closely with domain experts to improve our raw data and to derive more value...
1292,Data Scientist II - RI Solutions & Innovations,        Nationwide Children's Hospital,"Columbus, OH 43205 (Near East area)",,"The Data Scientist position will be part of a team of highly capable Data Scientists and Analysts, most having MS or PhD degrees in academic disciplines related..."
1294,Research Data Analyst,        The Henry M. Jackson Foundation,"Bethesda, MD 20817",,"Liaises with the MHRP Data Coordinating and Analysis Center (DCAC) to help generate data queries, review site communications regarding research data, and..."
1295,Criminal Patronage Network (CPN) Research Analyst / Advisor,    Quiet Professionals LLC,"Reston, VA",,\*THIS POSITION IS IN KABUL\* Resume must reflect requirements to be considered. The Criminal Patronage Network (CPN) Research & Analysis/ Advisor works
1296,Data Science and Informatics Research Analyst Intern,        DuPont,"Johnston, IA",,"Understanding of databases and data visualization. As a research analyst intern at Pioneer, you'll work with a software development team to create software..."
1299,"Data Analyst, Bureau of Immunization/Immunization Registry",        DEPT OF HEALTH/MENTAL HYGIENE,"Queens, NY","$70,286 - $88,213 a year",#NAME?
1300,Marketing - Data Scientist,    Steeful,"Jacksonville, FL",,Big Data Stack:. We are looking for a Marketing Data Scientist to partner with our clients to aid them in better using their marketing data....
1301,Lead Data Scientist,    MetLife GTO,"Cary, NC 27513",,"Develop associate data scientist talent, creating increased capabilities for the team. Additionally, as an Enterprise data scientist, you will work to building..."
1307,Technical Target Analyst,        Engility Corporation,"McLean, VA 22101",,"Background in data visualization and data analysis. Experience extracting and analyzing data from databases and data sources using Perl, SQL, and similar..."
1309,Machine Learning Engineer,"    Faraday Future, Inc.","San Jose, CA",,"Build core data capabilities and services for cloud platform · Design, develop, and implement data solutions · Designing a flexible recommender system · Be an..."
1311,Human Protection Scientist,"    Outsourced Resource, Inc","Falls Church, VA",,"We are currently recruiting for a Senior Human Services Protection Scientist for a Defense contract in Falls Church, VA...."
1312,Senior Data Scientist,        Activision,"Boulder, CO",,"The team is looking for a senior data scientist. Experience with streaming data (e.g. Establish the feasibility of critical studies, choosing the right tools..."
1313,Data Scientist- Stock Market Applications,        Zacks Investment Research,"Chicago, IL 60606 (Loop area)",,Zacks Investment is expanding its Machine Learning team and is looking for a data scientist with experience in stock market related applications....
1314,"Data Scientist, Analytics",        McKesson,"Alpharetta, GA 30005",,The Data Scientist will join a newly formed Predictive Analytics team supporting the Business Performance Services organization....
1315,Data Scientist (Internship),        Upstart,"San Carlos, CA",,We're looking for someone to join our data team and help change how creditworthiness is assessed. Predictive modeling is central to us at Upstart....
1316,Senior Data Scientist,    Metromile,"San Francisco, CA",,"Level data scientists who enjoy learning new methodologies at our weekly data science seminar, participating in Kaggle competitions, and publishing papers at..."
1325,STATISTICIAN I,        UAB,"Birmingham, AL",,Collects and analyzes statistical data. Performs statistical analyses for a broad spectrum of data and studies....
1327,Sr. Data Scientist,        YuMe,"Redwood City, CA 94063",,"Strong understanding of Algorithms, Data Structures and Machine Learning / Data Mining. Join YuMe as a Data Scientist to help lead efforts to grow and develop..."
1328,"Data Scientist II, Sequencing",    We Care Staffing,"Santa Clara, CA",,Using command line tools to perform data conversion and analysis. Demonstrated ability to track and work with 100s-1000s of files and GB-TB of data....
1329,Chief Data Scientist,    Predictive Science,United States,,"Establish data policies, standards, organization and data governance. Experience in applying data analysis techniques to a large set of data using big data..."
1330,Data Scientist,    Information Control Corporation,"Columbus, OH 43231 (Northland area)",,"ICC is building a data science practice with data scientists, data engineers, and supply chain experts with broad experience using advanced analytics to enable..."
1337,Computational Scientist,    Naval Nuclear Laboratory,"West Mifflin, PA 15122",,"Reactor physics, fluid dynamics, solid mechanics, and/or data science. We are looking for a computational scientist to solve a broad range of engineering..."
1338,Data Scientist at McKinsey & Co.,    Brooklyn Data Science,"Boston, MA",,Contract Data Scientist – Agricultural Modeling. 2+ years of work experience as a data scientist. The Contract Data Scientist will be responsible for tax...
1339,Customer Experience Data Scientist Intern/ CEPS CX Strategy,        HP,"Palo Alto, CA",,Responsibilities: Apprentice includes students working at hp who are enrolled in apprenticeship programs in association with their university. Typically used
1340,Healthcare & Life Sciences - Data Scientist,        KPMG,"Atlanta, GA 30338",,"KPMG is currently seeking a Healthcare & Life Sciences - Data Scientist, to join our Advanced Analytics Organization...."
1342,Principal Data Scientist,    ITStaff Technical Resources,"Santa Clara, CA","$100,000 - $150,000 a year",Data exploration and collaboration with scientists from diverse fields to advance DNA sequencer technology development....
1343,Lead Data Scientist,        Mitre Corporation,"Washington, DC 20024 (South West area)",,Conducting data analysis research and data modeling; Apply system/software development principles to implement data sciences techniques that automate data...
1344,Statistician/Data Scientist-I,        SOSi,"Reston, VA",,Uses data mining for structured and unstructured information to join and explore relationships in disparate data sets....
1345,Consultant - Data Science/Scientist,    IST,"Raleigh, NC",,Consultant - Data Science/Scientist. Performs mathematical/statistical analyses/modeling and formulates data trends and/or correlations....
1346,"Scientist I, Sequencing",        Roche,"Santa Clara, CA",,"As Scientist I, you will be helping to perform experiments and analyze data to drive development of our sequencing technology...."
1352,Machine Learning Engineer,    Human API,"Redwood City, CA",,"We ingest clinical data (eg:. We’ve built the first real-time network for health data, making health data accessible and actionable for companies building..."
1353,Research Data Analyst Associate,        Northwestern University,"Chicago, IL",,Completes data cleaning and organizes data files for analysis. The Research Data Analyst utilizes multiple quantitative and qualitative datasets from a variety...
1355,Head of Data,        Atlassian,"Mountain View, CA",,"Thought leadership on data systems, data mining and analysis to scale our capabilities, uncover trends and develop insights...."
1356,Bioinformatics Programmer Analyst/Data Loader,        University of Georgia,"Athens, GA 30602",,"Data obtained from online bioinformatics repositories (e.g. Anticipated hires include a senior project coordinator, web developer, ontologist, data loader,..."
1357,"STATISTICAL DATA ANALYST, Preventive Medicine & Epidemiology",        Boston University,"Boston, MA",,Experience with large longitudinal cohort data is preferred. They will be working with the Framingham Heart Study data as well as with collaborators from other...
1358,Data Scientist / Machine Learning,    ZP Group,"Durham, NC","$105,000 - $130,000 a year","Data Scientist - Machine Learning. 2+ years of experience as a Data Scientist, Computational Biologist, or Statistician...."
1359,Research Data Analyst,        Penn State University,"Hershey, PA",,"This will include writing protocols, preparing study documents recruitment, regulatory approvals and renewals, building databases from electronic and survey..."
1360,"Preclinical Research Associate, Immunology - Contract",        Novavax,"Gaithersburg, MD 20878",,"This will involve hands on laboratory work and data analysis. Ability to work independently on projects, design experiments, and analyze data with minimal..."
1361,"Instagram - Software Engineer, Machine Learning",        Facebook,"New York, NY",,"Develop highly scalable classifiers and tools leveraging machine learning, data regression, and rules based models...."
1369,Statistical Analyst,        State of Oklahoma,Oklahoma,"$4,417 a month",Of data processing. Of data a wide. Applications to data management problems; Of sources of data;...
1371,ACE Data Scientist,        Enterprise Holdings,"St. Louis, MO",,Enterprise Holdings is excited to announce a Data Scientist opportunity in the Analytics Center of Excellence (ACE)!...
1372,Assessment Research Analyst,    State of Ohio Jobs,"Franklin County, OH","$55,515 - $75,421 a year",Collects data and analyzes data with statistical analysis software; Data resource allocation process; Is your strength data analysis?...
1373,Data Scientist / Research Analyst,        TEKSystems,"Cincinnati, OH",,Minimum of 2 years' experience with data collection and analysis. Assist in the initial definition of the problem statement and data requirements....
1374,Director of Machine Learning,        UPMC,"Pittsburgh, PA 15206 (Larimer area)",,"Work with product managers, partners and peers to formulate the data analytics problems. Description Job Purpose...."
1375,Postdoctoral Research Scientist - Analytical Instrumentation,        Southern Research Institute,"Birmingham, AL 35205",,"The Postdoctoral Research Scientist will utilize their technical knowledge to develop new products or methods via modeling and experiments, developing..."
1376,Quantitative Research Analyst Intern,    TrimTabs Investment Research,"San Francisco, CA",,"Update data tables and graphs for weekly reports. Maintain proprietary stock market liquidity databases, including data on corporate actions and mutual fund,..."
1377,Data Scientist,        Ibotta,"Denver, CO 80202 (Lodo area)",,"Ibotta is seeking a Data Scientist who will help build out innovative new analytical capabilities. 2+ years of professional experience as a Data Scientist, or..."
1383,Statistical Analyst,        Polaris Industries,"Medina, MN",,Working knowledge of data visualization tools. The Data Analyst will serve as the key statistical resource for the Post Sales Surveillance (PSS) Data Manager....
1384,Market Research Analyst,        Cannon Design,"New York, NY",,CannonDesign has an exciting opportunity for a Market Research Analyst. We prefer to have this position based in our New York City office but may consider
1386,Quantitative Analyst,    Montgomery Assets,"Los Angeles, CA","$97,000 a year","Quantitative Analyst * Primary Location:  United States,Los Angeles,California * Education:  Master's Degree * Job Function:  Analysis, Research * "
1388,"Data Scientist, Team Lead - Predictive Analytics",        Grubhub,"New York, NY",,"Explore diverse data sets of large volumes to develop models which help drive complex, real time data driven products with real world impact...."
1389,Operations Research Analyst/Programmer (MRAD/MCAG),        Systems Planning and Analysis,"Alexandria, VA 22311 (Alexandria Wrest area)",,Analyze and interpret large datasets using data mining and statistical techniques. Provide coding support for software development projects for simulation and...
1390,Data Engineer,        General Electric,"Austin, TX 73344",,Data Engineering/Data & Analytics Scientists work with commercial and internal customers to implement new data readout configurations for airborne data...
1391,Machine Learning Software Engineer,    Graftek Imaging,"Austin, TX 78757 (Crestview area)",,"Test and analyze large sets of images and data to validate the performance of the solutions developed at Graftek. Graftek Imaging, Inc...."
1398,Sr. Principal Data Scientist (Experimentation Platform),        Coupang,"Palo Alto, CA",,"He/She will work closely with a team of data scientists, business analysts and engineers to ensure quality experiments, develop key metrics and analyze data..."
1399,PhD Intern - Data Science & Machine Learning,        Siemens,"Princeton, NJ 08540",,"Strong proficiency in data mining, machine learning, deep learning. This Intern in data science and machine learning will contribute to our research activities..."
1400,Bioinformatics Data Scientist - Cancer Genomics,        Memorial Sloan Kettering Cancer Center,"New York, NY 10065 (Upper East Side area)",,The Bioinformatics Data Scientist will have a strong track record in analysis of genome data with programming and coding expertise. Genome profiling data:....
1401,Senior Data Scientist,    Predictive Science,United States,,This is a freelance senior data scientist position consult with executives and data scientists who are a part of the Predictive Science network....
1403,Senior Data Scientist,        Workbridge Associates,"Washington, DC","$100,000 - $150,000 a year",A leading provider of data and technology for companies that support and promote free enterprise is looking to bring on a Data Scientist to their analytics team...
1404,Federal - Data Warehouse / ETL Developer,        Accenture,"Springfield, VA",,"In this role, the Developer will work closely with IT Architects, Analysts, Data Scientists, UI/UX designers, functional practitioners, and clients/stakeholders..."
1405,Data Scientist – Machine Learning and Statistics,    Fulcrum Therapeutics,"Cambridge, MA",,Proficient with data visualization techniques. This position will focus primarily on next generation sequencing data in conjunction with human or model organism...
1406,"Marketing Data Scientist Sr Associate - Columbus, OH or NY, NY",        JPMorgan Chase,"Columbus, OH",,"The Marketing Data Scientist, Sr. Solutions -- data design, ETL procedures, end-to-end data process. Marketing Data Scientist Sr Associate - Columbus, OH or NY,..."
1407,Data Sciences Engineer - Sponsored Products,        A9.com,"Palo Alto, CA",,Have an opportunity to lead and mentor junior data scientists and grow as a team leader. Perform hands-on data analysis and modeling with huge data sets to...
1412,Senior Staff Scientist,        Cardno,California,,"Compile data collected from site locations. Cardno is seeking a Senior Staff Scientist in our Lake Forest, CA office...."
1413,Bioinformatics Scientist 2,"        Illumina, Inc.","San Diego, CA",,"As a Bioinformatics Scientist supporting Reagent Test, you will provide support for the Illumina data analysis pipelines in Reagent Operations that drive the..."
1414,Principal Statistical Programmer,        Covance,"Princeton, NJ 08540",,Work on complex problems where analysis of situations or data requires an evaluation of intangible variables;...
1415,"Spectral Research Scientist, Lead",        Booz Allen Hamilton,"Springfield, VA",,"Spectral Research Scientist, Lead. Research and implement new methods for hyperspectral data conditioning, analysis, modeling, and exploitation...."
1416,Research Analyst,    ASK Services Inc.,"Canton, MI 48187","$35,000 a year",Would you like to do Research while providing solutions to our client base? If so this could be the position for you. We have an opportunity that would allow
1418,Principal Data Scientist (Insights & Analytics),    쿠팡,"Seattle, WA",,Principal Data Scientist. The Insights & Analytics team within the Data team is looking for a Principal Data Scientist with a solid background in advanced...
1419,Big Data Developer,    EZEN Computer Services Inc.,"Jersey City, NJ",,"Crawl and scrape data from internet, convert unstructured data into structured data. Work with developers and data scientists to understand and deliver on..."
1420,Sr. Data Scientist,        United Technologies Corp. Headquarters,"Brooklyn, NY",,"We are seeking highly motivated data scientists to join our Digital Accelerator in Brooklyn, NY. Work experience in programming, data science, machine learning...."
1421,Research Scientist - Part Time,        Worcester Polytechnic Institute,"Worcester, MA 01609",,"SSPS department is looking to fill a one-year ½ time position of a research scientist Starting May 1 2017. Successful candidate, will assist System Dynamics and..."
1430,Clinical Research Data Analyst - Pediatrics Computing Facility,        Washington University in St. Louis,"St. Louis, MO","$53,206 - $69,160 a year",Researches and recommends new methods and procedures to maintain data standards and improve data quality. Participates in management of data governance....
1431,Sr Staff Data Scientist - Security,        General Electric,"San Ramon, CA 94583",,"As the Sr Staff Data Scientist – Security, you will:. The Sr Staff Data Scientist – Security will be a key member of the Data Science & Analytics team in GE O&G..."
1432,Senior Technical Data Analyst,        Intuit,"San Diego, CA 92129",,"Partner closely with analysts, data scientists, data engineers, care. Development to support data analytics and data science...."
1433,Associate Data Scientist,        ID Analytics,"San Diego, CA 92128",,"The Associate Data Scientist explores new data sources and regularly works with out-of-memory data sets. Strong experience in data extraction, data manipulation..."
1435,Research Analyst II,    Workplace Alaska,"Anchorage, AK","$4,148 a month","Excellent computer skills including the ability to manipulate data, build queries, understand and be comfortable using a variety of data management software..."
1436,"Manager, Data Science (Programmatic)",        GroupM,"New York, NY",,"Data and data analytics savvy. At least 3-5 years’ hands-on, proven experience in a digital analyst or data scientist role...."
1437,Data Scientist II,        Comcast,"New York, NY 10112 (Midtown area)",,"Solid background and practical experience in relational and non-relational databases, data architecting, data management and complex data processing in..."
1446,"Data Scientist, Resolution Platform Program",        Humana,"Louisville, KY",,Humana is seeking a Data Scientist who will provide analytical insights that guide the successful design of the intelligent and interactive operation process...
1447,Data Scientist,    Cure Forward,"Boston, MA",,"We are currently growing our Engineering team in Boston, MA, and are looking for a Data Scientist. Help in ensuring data quality...."
1450,Senior Research Analyst,        Research Foundation of The City University of New...,"New York, NY","$70,000 - $80,000 a year","Follow protocols for gathering quantitative and qualitative data, coding data or information, constructing data bases using specified technology, analyzing data..."
1451,Sr Data Scientist,        S&P Global,"Charlottesville, VA",,"Data Scientist, you will be responsible for the execution of data science projects that deliver novel, data-driven insights, and innovative data products that..."
1460,Research Scientist I - GMP,        Seattle Children's Hospital,"Seattle, WA 98101 (Downtown area)",,"Makes detailed observations, records data, as well as assesses the processes and results for reliability/efficacy/compliance...."
